,id,id_number,age,gender,education,status,start years,year_experience,crops,size_rai, yield (kg/rai) , yield (ton) , mkt_price (THB/ton) ,soil_quality,annual_income, cost (THB/ton) ,annual_expense,profit_loss,existing_loan, Saving/year ,loan_status,issue_date,addr_subdist,addr_district,addr_province,zip_code,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,rain_8,rain_9,rain_10,rain_11,rain_12,credit_score,credit_utilization,credit_inquiry
323,4.5E+12,699,37,Male,Secondary School,Never Married,29,8,rice,55,355.17,19.53,"9,092.48",S3,"177,617.10","7,051.19","137,741.41","39,875.69","267,389.00","88,996.00",Fully Paid,04/11/2023,?????????,???????,????????,45120,19.4,30.7,30.7,27,26.2,19.2,30.3,26,28,30.4,23.7,27.6,111.1,156.4,143.2,54.3,186.6,94.6,152.3,127.9,120.3,124,166.5,152.3,,,
324,4.5E+12,694,44,Female,Secondary School,Married,28,16,rice,46,355.17,16.34,"9,754.63",N,"159,370.51","5,987.85","97,829.22","61,541.29","228,520.00","88,864.00",Current,14/02/2023,????????,???????,????????,45210,16.1,33.2,23.4,21.7,22.2,20.6,19.9,32.9,28.3,34.5,18.4,29.9,84.8,193.2,64.7,133.9,125.5,72.9,74.1,170.8,199.4,148.2,97.8,176.1,,,
325,4.5E+12,695,45,Male,Primary School,Married,19,26,rice,80,355.17,28.41,"7,143.38",N,"202,970.78","10,789.56","306,572.55","-103,601.77","380,716.00","75,753.00",Charged Off,22/02/2024,?????????,?????????,????????,45160,18.1,24.9,33.3,33.1,30.1,28.6,20.7,23.9,32.2,27.9,34.6,32,69.9,102.8,182.7,181.1,143.1,185.2,194.6,149.4,182.6,96.8,159.9,117.7,,,
326,4.5E+12,25130,56,Male,Primary School,Married,27,29,rice,20,355.17,7.1,"5,399.60",S2,"38,355.80","10,021.95","71,190.46","-32,834.66","219,150.00","110,984.00",Current,02/05/2024,?????????,??????????????,????????,45180,28.1,30.4,17.5,16.6,30.2,21.5,23.6,26.2,29,33.8,23.7,30.4,58,184.6,165.4,155.7,174.9,198,117.7,76,125.1,60.4,110.7,68.6,,,
327,4.5E+12,14567,47,Female,Secondary School,Divorced,23,24,rice,57,355.17,20.24,"9,644.54",S2,"195,252.15","12,591.48","254,912.53","-59,660.38","168,439.00","77,681.00",Late (31-120 days),25/06/2023,???????,????????,????????,45170,25.5,17.9,24.8,30.3,30.1,29.5,23.8,26,22.5,31.1,25.9,34.6,158.8,165.5,156.8,143.4,134.7,99.1,196.9,82.9,144.1,88.6,162.1,128.4,,,
328,4.5E+12,12647,33,Female,Secondary School,Never Married,23,10,rice,61,355.17,21.67,"8,556.61",S2,"185,383.58","6,072.75","131,569.41","53,814.17","304,902.00","78,116.00",Fully Paid,28/10/2023,????,???????,????????,45120,31.9,20,27.8,24.8,30.8,27.5,29,25.4,31.1,21.2,16.5,33.4,51.7,103.6,58.1,193.4,63.6,155.5,78.4,180.2,97.2,122.6,185.1,55.9,,,
329,4.5E+12,9555,58,Male,Primary School,Married,20,38,rice,84,355.17,29.83,"9,201.04",S2,"274,508.56","12,760.41","380,700.48","-106,191.92","398,433.00","96,659.00",Charged Off,09/08/2023,????????,??????????,????????,45150,17.1,28.9,26.4,27.7,25.9,22.1,17.1,32.1,17.5,30.1,20.6,23.4,165.6,143.2,109.4,193.7,197.1,100.3,122.6,100.5,95.5,97.7,139.4,114.6,,,
330,4.5E+12,12250,45,Female,Secondary School,Divorced,30,15,rice,39,355.17,13.85,"6,188.08",N,"85,715.64","9,489.46","131,445.44","-45,729.80","232,766.00","94,007.00",Charged Off,02/10/2024,???????,????????,????????,45000,31.6,33.5,32.8,26.8,31.4,18.4,31.8,33.9,32.4,17.4,20.2,30.8,72,93.3,75.1,173.6,86.9,65.7,74.9,117.1,69.5,112.4,74.6,80.2,,,
331,8.5E+12,14665,62,Male,Secondary School,Married,24,38,palm oil,51,"1,759.00",89.71,"7,496.85",S3,"672,534.92","3,119.00","279,802.37","392,732.55","209,817.00","101,758.00",Fully Paid,29/01/2024,???????,???????,?????,85120,21.2,25.4,15.5,33.5,17.3,16.4,21,31.3,29.7,20.7,21.4,25,60.6,170.8,55.7,156.4,113.5,154.8,99.7,58.9,160.5,73.4,168.8,100.6,,,
332,8.5E+12,10791,80,Male,Secondary School,Married,30,50,rice,40,355.17,14.21,"8,582.75",S3,"121,934.37","12,076.15","171,564.74","-49,630.37","275,614.00","153,324.00",Late (31-120 days),23/12/2023,???????,???????,?????,85110,28,17.3,28.7,25.6,20.4,21.4,17.7,33.3,25.2,25.1,17.8,20.9,61.9,181.2,173.3,141.2,156.6,108.9,51.5,108.7,131.8,64,192.7,176.6,,,
333,7E+12,219,69,Male,Primary School,Married,25,44,rice,116.59,355.17,41.41,"5,098.80",S1,"211,138.24","12,227.66","506,340.55","-295,202.30","435,700.00","270,721.00",Charged Off,14/04/2023,???????,???????,???????,70120,23.6,25.3,32.6,18.3,27.1,20.6,22.6,33.6,21,27.5,15.7,26.3,70.7,125.4,62.5,60.3,71.6,89.2,111.3,165.7,56.3,84.5,133.9,53.8,,,
334,7E+12,218,79,Female,Secondary School,Married,23,56,rice,68.3,355.17,24.26,"9,385.78",S1,"227,685.58","8,523.42","206,765.94","20,919.64","536,600.00","146,908.00",Fully Paid,07/09/2023,?????????,????????????,???????,70000,27.4,18,28.5,33.4,17.6,22.4,28,24.5,33.4,20.4,31.5,17.1,79.5,188.4,57.7,84.3,170.7,110.9,63.3,95,141,120.3,178.2,84.8,,,
335,7E+12,215,50,Male,Primary School,Divorced,22,28,rice,23,355.17,8.17,"10,679.52",S3,"87,240.69","10,271.19","83,905.09","3,335.60","336,225.00","233,726.00",Fully Paid,02/01/2023,??????????,????????,???????,70110,19.3,17.7,31.5,29,33.3,22.3,15.5,18.9,25.9,33.2,32.9,33.6,63.4,66.9,155.1,123.2,125.8,132.7,85.7,57.8,62.3,52.1,129.9,69.3,,,
336,7E+12,10671,58,Female,Primary School,Divorced,25,33,rice,39,355.17,13.85,"9,168.80",S1,"127,003.72","6,295.32","87,201.04","39,802.68","453,945.00","297,303.00",Fully Paid,29/01/2023,??????,???????????,???????,70130,29.7,34.5,28.2,25.9,23,27.9,23.1,32.4,33.5,25.5,18.9,34.9,150.8,81.9,182.5,52,121.8,68.5,110.5,155.7,117,181.6,85.9,121.2,,,
337,7E+12,1502,63,Male,Bachelor Degree,Married,29,34,rice,136,355.17,48.3,"10,272.01",S1,"496,173.86","5,589.02","269,969.04","226,204.82","622,820.00","287,665.00",Fully Paid,15/07/2023,?????????,????????????,???????,70000,29.8,16.8,21.9,33.4,25.6,16.2,30.5,21.4,28.7,33.9,15.6,29.7,86.8,77.5,195,140.9,86.6,172.7,114.7,131,98.3,61.7,111.3,107.8,,,
338,7E+12,10641,55,Male,Primary School,Divorced,19,36,rice,96,355.17,34.1,"9,015.57",N,"307,400.00","5,000.00","170,482.88","136,917.12","392,803.00","126,808.00",Fully Paid,21/03/2023,??????,??????,???????,70180,17.2,15.9,20.5,26,18.3,32.3,22,15.3,16.6,22.6,34.7,21.7,113.1,110.5,166.2,198.4,158.3,124.6,183,151.4,168.6,93.9,158.2,176.8,,,
339,7E+12,11807,59,Female,Primary School,Married,25,34,rice,41,355.17,14.56,"9,981.51",S2,"145,351.59","9,700.07","141,253.13","4,098.45","657,438.00","315,140.00",Fully Paid,24/11/2023,???????,????????????,???????,70000,20.3,25.6,22,33.4,15.7,27.5,32,25.7,20.1,25.5,33.8,34.3,133.6,161.8,199.1,172.7,66.9,85.2,145.4,91.7,107.2,149.6,190.3,134.2,,,
340,7E+12,25085,73,Female,Primary School,Separated,30,43,rice,135,355.17,47.95,"5,588.28",S3,"267,948.73","8,570.90","410,960.17","-143,011.45","336,205.00","300,536.00",Charged Off,01/04/2024,???????,????????????,???????,70000,34.1,29.3,19.2,31.8,29.9,18.1,15.8,19.5,18.8,29.4,17.2,25.3,58.8,178,95.8,68.8,138.4,126.3,189.1,65.5,150,82.4,75.2,129.5,,,
341,1.6E+12,1807,59,Male,Secondary School,Married,22,37,corn,85,734,62.39,"8,701.42",N,"542,881.59","8,901.54","555,367.27","-12,485.67","128,976.00","142,777.00",Charged Off,05/03/2023,??????,???????????,??????,15210,27.8,19.5,23.2,31.1,16.8,16.1,28.3,16.9,29.2,26.4,29.5,15.8,179.1,129,142.2,101.1,198.6,138.9,115.2,111,185.2,176.7,186,121.2,,,
342,1.6E+12,152,31,Male,Secondary School,Married,19,12,rice,93.61,355.17,33.25,"4,372.65",S2,"145,388.33","10,769.04","358,064.70","-212,676.37","130,400.00","128,310.00",Charged Off,23/01/2023,???????,????????,??????,15240,31.8,27.4,29.3,16.6,32.1,23.6,27.5,19.6,19,31,30.2,28,105.3,131.2,194.8,103.7,157,118.2,132.6,142.5,154.6,137,112.7,88.9,,,
343,1.6E+12,153,62,Female,Secondary School,Never Married,40,22,rice,129,355.17,45.82,"10,159.66",S1,"465,487.93","8,437.55","386,585.45","78,902.48","298,792.00","130,333.00",Fully Paid,01/03/2023,??????????,???????????,??????,15000,30.3,27.4,29.2,32.9,30.4,18,25.3,29.8,20.2,29.2,18.1,25.2,90.5,50.1,52.1,167.6,130.2,99.1,142.1,113,189.6,147.8,180.8,84.8,,,
344,1.6E+12,1806,50,Male,Primary School,Married,21,29,sugar cane,64,"10,730.00",686.72,794.78,S2,"545,791.70","1,055.00","724,489.64","-178,697.94","126,652.00","145,351.00",Charged Off,15/03/2023,?????,?????????,??????,15220,22.6,21,31.5,32,15,20,29.2,25,16.9,34.2,31.8,23.2,159.1,123.2,55.6,72.8,176.8,169,198.2,78.9,78.4,98.2,71,139.4,,,
345,5.2E+12,13275,53,Female,Secondary School,Married,18,35,coffee,56,57,3.19,"191,305.00",S3,"610,645.56","88,311.00","281,888.71","328,756.85","173,072.00","36,450.00",Fully Paid,07/01/2023,???????,????????,?????,52130,17.2,19.6,31.3,33,27.2,22.3,32.7,31.8,16,19.5,22.2,23,95.2,81.2,179.9,181.2,125.2,194.6,124.4,149.5,125.3,111.3,119.7,66.3,,,
346,5.2E+12,420,56,Male,Primary School,Married,22,34,corn,93.55,709,66.33,"9,999.93",S3,"663,246.71","7,252.08","480,995.50","182,251.21","136,023.00","37,150.00",Current,13/08/2023,????????,??????,?????,52120,19.4,27.5,16.4,28.1,31.9,21.1,21.3,20.4,19.3,17.6,33.6,29.8,64.6,174.5,72.8,138.6,127.8,191.6,87.9,64.9,90.8,58,93.4,165.4,,,
347,5.2E+12,1521,67,Male,Primary School,Married,19,48,corn,38,707,26.87,"8,448.94",S3,"226,989.14","7,891.76","212,020.05","14,969.09","116,685.00","42,282.00",Fully Paid,07/11/2023,??????,?????,?????,52150,29.7,32.3,34.2,18,18,30.2,23.5,16.1,21.9,17.5,21.5,29.2,89.3,189.9,194.1,133.3,181.9,165.6,182.2,128.8,90.2,54.5,169.2,168.7,,,
348,5.2E+12,14653,74,Female,Secondary School,Married,28,46,corn,63,716,45.11,"9,573.56",S3,"431,844.28","6,487.83","292,652.81","139,191.47","128,816.00","51,045.00",Fully Paid,02/02/2023,?????,???,?????,52110,24.3,32.5,34,24.8,31.9,16.2,23.8,27.3,23.5,25.2,28.8,30.6,118.4,82.3,59.8,65.2,91.3,103.5,184.5,112.5,162.4,194.6,176.7,104.1,,,
349,5.2E+12,414,66,Female,Primary School,Married,22,44,corn,87,704,61.25,"7,208.63",S3,"441,514.11","7,093.16","434,441.56","7,072.55","81,651.00","40,219.00",Current,02/06/2024,????????,????????,?????,52140,25.4,23.8,21.4,17.1,27.4,31.5,28.6,22,16.5,34.8,30.1,29.4,152.5,178.8,56.7,122.5,125.1,52.7,105.1,65.8,147.7,164.3,148.7,91.8,,,
350,5.2E+12,417,68,Male,Primary School,Married,27,41,rice,49.1,355.17,17.44,"5,677.99",S2,"99,011.43","7,154.83","124,764.27","-25,752.83","150,989.00","42,843.00",In Grace Period,09/04/2023,?????,??????,?????,52130,24,24.3,34.4,17.8,15.6,21.3,33.5,28.4,29.4,21.6,29.2,21.2,173.1,188.5,178.9,115.3,111.3,196.4,118.1,96.2,149.7,159.2,121.4,193.8,,,
351,5.2E+12,7784,75,Male,Primary School,Married,21,54,rice,101,355.17,35.87,"9,787.21",N,"351,091.17","7,372.62","264,473.97","86,617.20","169,401.00","39,962.00",Fully Paid,26/05/2023,??????,??????,?????,52120,25.7,22,31.5,19.1,30.2,26.6,26.8,31.9,20.3,26.9,16.6,25.3,69.7,113.8,101.3,161.6,113.7,155.2,98.4,148,139,120.8,138.5,128.2,,,
352,5.2E+12,1811,61,Female,Primary School,Married,25,36,rice,63,355.17,22.38,"9,506.47",S2,"212,715.64","7,875.95","176,231.36","36,484.27","128,138.00","47,533.00",Fully Paid,04/01/2023,?????????,??????????,?????,52000,32.1,34.9,33.5,21.9,23.3,26.4,18.3,21.5,29.2,16.3,32.3,19.5,58.3,59.5,173.5,195.1,93,114.2,153.7,191.7,68,57.7,111.5,102.5,,,
353,5.2E+12,416,70,Female,Secondary School,Married,27,43,rice,49,355.17,17.4,"9,371.30",S3,"163,092.98","5,767.77","100,379.09","62,713.89","176,614.00","48,006.00",Fully Paid,02/04/2024,????????,????????,?????,52190,20.7,34.9,22.8,18.1,22,32.8,32.8,26,24.2,31.8,27.3,15.3,154.3,170.4,187,97.1,85.2,148.6,134.4,121.6,59.4,100.9,58.8,50.1,,,
354,5.2E+12,2569,25,Male,Primary School,Never Married,19,6,rice,99,355.17,35.16,"9,228.80",S2,"324,503.76","11,124.63","391,165.22","-66,661.46","128,982.00","47,510.00",Charged Off,25/09/2023,?????????,??????????,?????,52000,20.4,20.7,26.5,26.8,32.1,18.7,29.9,18.8,25.6,24.8,16.9,28.5,92.5,73.9,95.8,126.9,100.6,79.7,89.9,73.3,112.6,85.2,171.3,55.7,,,
355,4.2E+12,757,40,Female,Bachelor Degree,Married,19,21,cassava,43,#N/A,#N/A,"1,900.51",S1,#N/A,"2,101.00",#N/A,#N/A,"238,310.00","63,831.00",Charged Off,25/10/2023,?????,????????,???,42110,18.8,16.8,28.8,22.9,29.2,33.8,23.8,19.6,34.4,25.3,22.3,19.8,107,140.9,133.7,95.3,78.5,68.3,144,137.3,183.1,110,53.9,87.8,,,
356,4.2E+12,764,53,Female,Primary School,Married,26,27,sugar cane,20.39,"10,730.00",218.83,730.87,S3,"159,934.55","1,007.00","220,360.51","-60,425.96","240,824.00","60,220.00",Late (31-120 days),31/01/2024,?????????,????????,???,42130,22.5,16.4,18.8,19.5,19.4,34.7,22.9,33.3,27.5,16.2,34.2,24.8,175.7,195.2,50.1,158.4,149.8,71,183.8,173.6,113.8,113.9,171.3,151.8,,,
357,4.2E+12,754,55,Male,Secondary School,Divorced,20,35,sugar cane,83,"10,300.80",854.97,"1,158.68",N,"990,631.67","1,106.00","945,592.89","45,038.78","237,504.00","62,338.00",Fully Paid,30/06/2023,????????,?????,???,42240,22.5,26.3,24.3,23.5,23.4,29.6,24.2,31.7,32.5,15.8,15.3,27.9,77.2,67.3,197.4,179.3,198.6,189.8,198.9,159.5,111.2,97.4,108.2,99.4,,,
358,4.2E+12,1543,63,Male,Secondary School,Married,18,45,sugar cane,97,"10,730.00","1,040.81","1,098.75",S3,"1,143,584.85","1,122.00","1,167,788.88","-24,204.04","236,755.00","53,957.00",Current,08/12/2023,???????,????????,???,42000,19.8,15.1,30.8,25.2,22.3,32.9,20.6,31,33.6,31.7,16.9,22.6,168.3,159.2,110.1,176.6,135.7,200,174.9,192,161.5,105.6,116.6,154.9,,,
359,4.2E+12,756,47,Male,Primary School,Married,30,17,sugar cane,101,"10,515.40","1,062.06",985.97,S3,"1,047,155.35","1,039.00","1,103,475.62","-56,320.27","238,368.00","62,134.00",Current,09/03/2023,???????,??????,???,42230,18.8,24.5,27.6,28.2,19,30.8,16.2,32.1,20.4,22.6,29.6,26.5,58.5,145.6,149.9,97.3,159.9,90.5,105,94.5,67,187.8,125.9,105.3,,,
360,3.3E+12,990,52,Female,Secondary School,Divorced,25,27,cassava,75,"3,135.00",235.13,"2,365.82",S3,"556,263.66","1,950.00","458,493.75","97,769.91","215,894.00","55,194.00",Fully Paid,16/12/2023,??????????,?????????????,????????,33000,25,28.2,16.5,31.3,17.7,28.6,32.1,33.4,16.3,30.8,21.5,33.8,138.1,157.3,88.7,195.6,143.8,176.9,123.5,58.6,195.8,138.7,51.9,107.5,,,
361,3.3E+12,581,45,Male,Master Degree,Married,27,18,corn,76,753,57.23,"5,520.82",N,"315,945.66","6,028.64","345,006.84","-29,061.18","264,511.00","48,917.00",Current,16/04/2024,???????,????????,????????,33240,30.2,25.1,31.9,34.8,18.2,26.8,17.4,32.7,26,26.8,32.3,32.5,119,172.6,154.1,166.9,71.3,92.2,102.7,167.2,56.4,107.2,57.6,64.3,,,
362,3.3E+12,1739,50,Male,Primary School,Divorced,25,25,rice,64.31,354.71,22.81,"10,138.57",S3,"231,264.72","11,372.52","259,411.48","-28,146.76","278,765.00","55,740.00",Charged Off,14/04/2024,?????,????????????,????????,33120,18,32.7,21.4,31.5,24.8,34.8,20.7,24.5,26.6,28.2,24.3,17.8,64.4,188,191.3,97.6,74.7,182.4,107.4,149.9,55.9,188.6,68.1,60.4,,,
363,3.3E+12,571,44,Male,Master Degree,Divorced,30,14,rice,96.43,354.71,34.2,"8,541.67",S3,"292,159.19","7,954.47","272,074.74","20,084.45","214,060.00","47,081.00",Fully Paid,09/03/2023,???????????,??????????,????????,33110,16.7,22.6,33.9,23.3,29.6,27.9,17.3,30.7,24.2,20.3,28.5,18.7,196.5,55.4,91.7,99.3,54.1,62,55.9,142.1,64.1,119.4,75.7,170.6,,,
364,3.3E+12,574,34,Male,Primary School,Never Married,29,5,rice,67.08,354.71,23.8,"8,499.01",S1,"202,236.33","6,333.27","150,701.98","51,534.36","261,586.00","53,939.00",Fully Paid,07/06/2023,?????????,???????,????????,33140,22.5,19.1,19.6,24.6,30.7,31.2,34.2,16,31.3,32,34.5,26,120.3,76.2,77.9,53,97.6,126.1,107.3,71.3,134.1,172.6,200,77.3,,,
365,3.3E+12,1249,52,Male,Secondary School,Married,37,15,rice,37.24,354.71,13.21,"9,291.24",S1,"122,733.15","9,782.73","129,225.49","-6,492.34","209,217.00","47,304.00",Charged Off,13/05/2023,????????,???????,????????,33140,27.5,25,26.3,17.6,23,29.4,16.9,29.6,19.5,30.4,32.1,20.7,196.5,108.4,153.7,56.1,139.3,74.6,113.7,106.6,137.4,66.8,152.3,72.3,,,
366,3.3E+12,1816,41,Male,Primary School,Married,23,18,rice,130,354.71,46.11,"10,542.77",S1,"486,147.95","10,949.83","504,918.39","-18,770.43","253,337.00","51,880.00",Current,21/02/2023,?????????,???????,????????,33140,34.2,31.7,26.9,25,18.5,16.4,33.8,24.6,18,15.6,20.5,19.5,154.5,171.8,110.1,139.9,64.7,95.3,64.3,109.5,180,110.7,88.4,169.5,,,
367,3.3E+12,578,54,Female,Primary School,Married,27,27,rice,54,354.71,19.15,"4,604.86",S3,"88,202.36","7,620.09","145,956.81","-57,754.45","233,575.00","52,768.00",Charged Off,27/03/2024,?????,?????????,????????,33170,23.9,23.4,17.9,21.8,24,19.9,17,28.2,27.8,33.5,18.2,28.5,166.8,121.9,165.2,114.5,104.9,74.7,195,77.4,125.4,161.2,112.9,138.1,,,
368,3.3E+12,1531,58,Male,Master Degree,Divorced,25,33,rice,138,354.71,48.95,"10,623.10",S3,"519,996.88","8,544.65","418,257.51","101,739.37","199,722.00","48,338.00",Fully Paid,16/06/2023,???????,?????????????,????????,33000,28.6,19.1,18.4,18.9,22.4,32,20.4,24.2,19,23.8,34.6,33.1,166.6,187.2,129.2,186.4,183.9,118.7,108.4,181.7,192.1,73.5,168.1,102.6,,,
369,3.3E+12,7454,49,Male,Secondary School,Separated,26,23,rice,29,354.71,10.29,"8,720.61",S2,"89,704.75","12,177.51","125,264.17","-35,559.42","260,116.00","55,237.00",Fully Paid,19/08/2023,???????,???????,????????,33160,22.5,20.1,21.3,24.3,16.2,16,33.9,20,26.7,28.5,31.4,21.7,88.9,57.4,85.6,78.1,62.7,179.9,94,173.6,130.6,130.1,90.7,73.6,,,
370,3.3E+12,586,75,Male,Secondary School,Married,25,50,rice,136,354.71,48.24,"10,093.22",N,"486,899.16","7,791.83","375,879.41","111,019.75","235,716.00","55,139.00",Fully Paid,24/07/2023,?????????,??????,????????,33180,26.4,33.3,34.2,22.5,21.2,29.2,26.6,15.1,18.9,25.8,28.6,16.3,106.1,93.9,90.7,154.7,74.8,155.2,97.5,166.2,165.4,124.1,172,50.2,,,
371,3.3E+12,584,74,Male,Secondary School,Married,27,47,rice,90,354.71,31.92,"10,562.71",S1,"337,200.53","6,270.29","200,170.64","137,029.89","231,949.00","57,442.00",Current,25/08/2023,?????,?????????????,????????,33000,27.3,18.2,34.2,15.3,31,23.9,28.9,28.9,24,34.2,18.4,26,90.9,112.7,129.8,76.3,143.4,84.3,193.5,133.5,159.4,152,71.4,111,,,
372,3.3E+12,580,76,Male,Primary School,Married,21,55,rice,118,354.71,41.86,"7,256.47",S2,"303,722.99","10,663.20","446,313.54","-142,590.55","263,069.00","57,233.00",Charged Off,14/07/2023,???????,???????,????????,33160,29.5,24.3,24.5,26.4,24.6,26.5,15.9,30.6,27.7,27.4,31.3,31.6,105.6,75.9,155.5,80.3,175.7,159.6,198,85.3,136.6,179.2,188.8,104.6,,,
373,3.3E+12,1385,49,Male,Secondary School,Divorced,26,23,rice,40,354.71,14.19,"6,342.53",S3,"89,989.75","10,279.04","145,842.06","-55,852.31","271,666.00","57,809.00",Late (31-120 days),03/06/2024,???????,?????????,????????,33110,28.3,27.3,23.7,27.4,18.7,20.2,18,16.5,16.9,17.3,33.5,33.9,79.6,66.1,192.4,154.1,190.3,187.8,94.4,68,105,84.5,120.6,170.4,,,
374,3.3E+12,11998,79,Male,Primary School,Married,28,51,rice,77,354.71,27.31,"10,116.42",S1,"276,304.50","11,474.13","313,386.92","-37,082.42","204,617.00","49,941.00",Charged Off,12/04/2023,?????????,??????,????????,33180,17.9,30.7,31.6,32.7,31.4,28.8,24.6,17.9,23.7,15.6,20.1,25.4,56.7,121,167.2,123.6,88.9,153.6,126.8,81.7,114.9,58.6,141.6,67.2,,,
375,3.3E+12,582,56,Male,Primary School,Married,32,24,rice,73,354.71,25.89,"8,911.41",S2,"230,749.02","13,845.78","358,517.75","-127,768.74","273,719.00","57,483.00",Charged Off,09/03/2023,??????????,??????????,????????,33210,16.9,15.1,17.7,25.4,26.1,22.7,31.3,31.9,20.1,21.9,16.8,34.5,170,182.3,75.3,141.5,114.1,110.1,51.2,125.1,111.9,143.6,118.4,85,,,
376,3.3E+12,2511,63,Male,Secondary School,Separated,32,31,rice,69,354.71,24.47,"10,344.31",S1,"253,175.10","6,689.18","163,716.36","89,458.74","250,250.00","55,881.00",Fully Paid,08/07/2023,???????,?????,????????,33230,21.8,20.6,31.2,20.8,25.1,18,29.4,30.3,18.4,16.5,25.1,23.8,61.5,160,106.1,81.9,50.1,93.5,76.2,128.9,173.5,190.2,63.3,127.1,,,
377,4.7E+12,720,36,Male,Primary School,Never Married,21,15,rice,37.59,345.59,12.99,"9,904.96",S1,"128,684.39","9,629.51","125,105.85","3,578.55","158,100.00","56,568.00",Current,04/12/2024,???????????,???????????,??????,47000,20.3,33.6,17.4,15.6,25,28.6,24.5,18,24.5,17.3,28.1,22.6,140.7,192.8,66.3,88.7,123,104.9,179.2,181.5,80.2,93.5,132.2,180.3,,,
378,4.7E+12,716,66,Male,Primary School,Married,23,43,rice,90.89,345.59,31.41,"10,673.45",S2,"335,242.96","9,224.95","289,746.82","45,496.14","258,700.00","85,955.00",Fully Paid,22/02/2023,???????????,???????????,??????,47110,33.3,28.9,20.4,30.2,15.6,17.9,26.4,19.4,34.6,26.1,23.8,30.7,160.9,95,89.7,161,153.9,161.5,169.9,74.5,117.2,160.3,169.3,50.8,,,
379,4.7E+12,707,49,Male,Secondary School,Married,32,17,rice,49,345.59,16.93,"8,755.63",S1,"148,266.50","7,971.59","134,989.69","13,276.81","220,865.00","92,839.00",Fully Paid,16/03/2024,??????,??????,??????,47180,24.6,26.5,25.2,15.2,24,33.9,19.1,29.8,19.7,20.7,30.5,20,127.8,111.5,112.1,121.5,60.5,195.4,190.4,82,78.4,109.4,102.2,158.9,,,
380,4.7E+12,709,35,Male,Bachelor Degree,Never Married,24,11,rice,109,345.59,37.67,"10,238.95",N,"385,692.62","7,267.32","273,753.82","111,938.80","192,581.00","67,812.00",Late (31-120 days),13/11/2023,?????????,?????????,??????,47210,19.5,25.8,21.5,19.8,29.9,34.8,23.3,28.7,32.9,33,34.6,32.4,96,106,153,66.8,84,102.3,54.4,123.8,161.4,195.8,142.2,185.5,,,
381,4.7E+12,1837,65,Male,Primary School,Married,25,40,rice,119,345.59,41.13,"6,035.23",N,"248,199.26","10,739.59","441,665.98","-193,466.72","240,895.00","55,284.00",Charged Off,13/04/2023,???????,?????????,??????,47220,30.5,17.1,17.2,31.9,26,16.4,29,19.1,15.6,19.2,33.3,32.6,136.6,127.3,94.4,98.2,122.2,66.2,65.1,57.9,55.6,139.7,144.2,90.1,,,
382,4.7E+12,11906,65,Male,Primary School,Separated,22,43,rice,118,345.59,40.78,"6,121.58",S3,"249,634.82","9,097.29","370,982.41","-121,347.59","242,860.00","47,461.00",Charged Off,01/07/2023,???,??????,??????,47160,29.4,18.5,26.8,34.5,17.4,16.1,32.9,28.2,17.9,30.7,15.6,16.2,193.9,183.4,95.5,92.7,87.7,108.3,113.1,50,183,81.7,183,69.2,,,
383,4.7E+12,13390,71,Male,Primary School,Separated,23,48,rice,128,345.59,44.24,"8,811.06",S1,"389,760.20","8,417.30","372,342.27","17,417.93","235,097.00","63,159.00",Fully Paid,23/07/2023,????????,???????????,??????,47000,33.3,30.1,30.6,29,16.4,22.3,33.3,17.2,25.4,22.9,15.4,29.7,146.8,160.6,103.4,116.7,181.5,117.2,159.7,182,150.2,129.4,123.9,126.4,,,
384,4.7E+12,12249,71,Male,Primary School,Married,28,43,rice,75,345.59,25.92,"10,282.64",S3,"266,517.24","8,750.33","226,801.07","39,716.17","199,847.00","54,905.00",Fully Paid,06/10/2023,???????,???????????,??????,47000,17.1,27.8,34.4,27.1,34.5,22.6,23.3,19,23.2,31.9,17.6,32.2,114.6,154.1,136.6,77.2,188.7,192.5,95.9,186.1,89.8,149.9,67,197.7,,,
385,4.7E+12,25205,58,Female,Secondary School,Divorced,25,33,sugar cane,114,"9,964.00","1,135.90","1,092.52",N,"1,240,992.05","1,007.00","1,143,846.85","97,145.20","365,361.00","52,036.00",Fully Paid,04/03/2024,???????????,???????????,??????,47000,29.6,25.7,32.7,27.1,20.4,33.8,25.1,32.2,28.7,22.4,27.6,21.7,55.3,50.8,171.5,189.5,98.6,162.8,90.3,112.3,113.4,146,65.7,94.9,,,
386,9.1E+12,918,25,Male,Bachelor Degree,Never Married,18,7,palm oil,39,"2,553.00",99.57,"6,136.19",S2,"610,961.73","3,133.00","311,943.41","299,018.32","202,627.00","90,322.00",Fully Paid,05/04/2023,????????,????????,????,91130,15.4,29.7,26.8,33.8,33.4,30.2,15.4,30,26,22,30.3,16.6,93.9,158.6,193.5,159.8,133,125.6,84.8,106.5,169.8,79.2,151,153.5,,,
